price,id
122.91079277566737,0
88.07880562375124,1
112.68063767787594,2
96.88804499079542,3
128.69217018528673,4
259.0672685591224,5
191.75482199217134,6
147.87161794378156,7
129.74809991793057,8
76.80676520738709,9
178.54932912980388,10
200.91777649740627,11
127.69453431754786,12
113.4300740886848,13
262.7622240737983,14
65.80065208188967,15
122.00105215479337,16
178.03640426246113,17
112.9053229047208,18
115.7862341065549,19
220.98149626742307,20
105.22621841885531,21
270.76071340361176,22
190.07497581596488,23
112.53669744072826,24
271.15458820906383,25
120.72425083787336,26
94.61102942998542,27
124.87815167121354,28
188.55442781511746,29
198.2270307986547,30
79.82049307285605,31
142.66605350706533,32
143.6228878079956,33
211.60956713331217,34
106.7097331641675,35
124.44088638470026,36
157.22391430807303,37
283.9117670986353,38
171.62609861584068,39
82.42683687374044,40
126.82726834814635,41
127.32095633859032,42
312.1320823007867,43
166.6575993281568,44
480.52062512632654,45
213.23182554074114,46
79.102196019332,47
81.00238572345233,48
212.2528362518463,49
132.15037653048932,50
214.91323804718414,51
86.91548378750159,52
56.77722994224154,53
103.60689741329844,54
162.20174615584085,55
193.80388029657607,56
87.46500897282465,57
142.41807526098216,58
204.9497173688699,59
296.089367172983,60
331.64354772720196,61
69.95872477901995,62
97.53574620690932,63
209.25968355531808,64
91.49921856287968,65
142.47874946035537,66
133.0964423935587,67
130.75102532492102,68
319.88640792020243,69
62.413441341344885,70
146.6001135194143,71
191.36122437966756,72
130.09335679089287,73
130.6034671309913,74
69.81724985407978,75
175.8190368941798,76
137.69569897337857,77
113.42266680871134,78
66.48596548762448,79
126.62393351874154,80
91.43388068453827,81
110.40021950581577,82
74.01257599956455,83
151.90320613750504,84
165.29738163545704,85
61.07327625816372,86
140.99534699923782,87
172.5041448124743,88
214.32306331567344,89
185.03683125921577,90
117.14483542652899,91
188.53383078720694,92
81.11533749269552,93
140.12838964902508,94
399.196674814439,95
111.66766690570029,96
97.73897107808662,97
132.88222053462997,98
159.5810922908698,99
221.56656770350568,100
991.5989229268482,101
177.5224783329525,102
340.6745244300476,103
122.57829458853756,104
123.31761543877144,105
41.93985595994183,106
150.96622372605268,107
163.96393062055043,108
195.31416631034548,109
125.13145362949979,110
57.30446360150469,111
304.0217112673397,112
122.10365071716876,113
94.91930973953068,114
138.70530543984682,115
187.6746809018098,116
119.44950399506607,117
56.03814611849024,118
83.77375410170782,119
157.24378502790046,120
199.80497240335694,121
118.79519599726822,122
59.00378103271954,123
74.64621446821911,124
177.76500077698148,125
208.2988141250685,126
219.88066612671068,127
170.26694283796056,128
95.27596642516068,129
149.53320878699608,130
211.33876796110667,131
182.8136141322292,132
194.12016560133324,133
51.25729656182372,134
291.79996499729515,135
246.86070275026094,136
58.76275428812116,137
146.12273055942592,138
86.94828890744175,139
497.128474319859,140
84.79728920666516,141
194.65679469031886,142
130.57368418544047,143
165.91915485836702,144
68.53810065576306,145
117.05923421211642,146
83.00339922407518,147
130.11462619641622,148
195.2314406139042,149
72.14878159610551,150
100.15803862001131,151
182.14442398401323,152
444.47576380268504,153
65.57736169722317,154
205.08590096386064,155
139.75547516795538,156
158.64631740877599,157
74.54232198387973,158
65.79240542516055,159
100.11590286371663,160
586.9189534641848,161
146.61884341136124,162
79.86724705885362,163
178.49311244323158,164
284.6802511679348,165
183.44191840824442,166
155.443359417579,167
134.37719634827783,168
261.98137470737805,169
220.62469975920862,170
139.28454709541373,171
167.78920608685505,172
97.92472613551388,173
149.14558914568354,174
195.4180120872451,175
210.50619097750183,176
126.71561033309904,177
438.73687796025774,178
144.76790578491793,179
220.2626734261715,180
73.9135437375816,181
60.859760417428376,182
115.66872561399222,183
191.22612493910978,184
246.05712217680477,185
184.15145545423127,186
202.61635918746714,187
109.2519938740451,188
253.86573540577032,189
149.8057800122646,190
205.01871652215917,191
213.7798029143738,192
41.27276106362717,193
131.94945730108742,194
157.9369648960837,195
136.58988337208174,196
94.87691539769314,197
314.90452936537275,198
69.68314317692322,199
142.70378593610698,200
486.25101437165324,201
263.3088113270937,202
194.92775647370397,203
166.71009563843808,204
176.88661930474987,205
191.08480727729875,206
137.1051736930187,207
64.62307821875439,208
148.41751304317864,209
121.0889886303402,210
85.93708574779124,211
67.42126700795473,212
198.83353014031516,213
233.0191480407703,214
227.00095784004296,215
66.6844896363168,216
117.77005942891101,217
113.82578080112172,218
131.11662202377457,219
127.48368381210747,220
208.1464398791851,221
184.7512626462759,222
205.33410326992643,223
189.33363473436376,224
79.80165563408103,225
94.33664854872303,226
154.56421647071252,227
118.72183015353012,228
117.52732958544686,229
155.47487922544013,230
973.269613592135,231
114.83362550190932,232
124.22580855413386,233
257.07064377222906,234
100.15621827784089,235
123.18917800367103,236
229.1234014986008,237
137.12311443457864,238
231.00857110192507,239
120.82548074993673,240
162.23530187613113,241
129.9027047592198,242
378.1733298538619,243
103.1291816480838,244
110.4162381711632,245
116.07333206138762,246
303.409264690171,247
85.73950210149958,248
263.6094819363275,249
83.54431173073036,250
219.1075394520931,251
155.83627696884116,252
115.69082927958846,253
97.71955756706983,254
57.24341038214532,255
180.30184073667863,256
184.56788007543625,257
125.75415926646095,258
128.55701649853964,259
258.9931325605226,260
264.3795133371284,261
129.49353496714846,262
154.17107189394136,263
240.70742090365815,264
647.4001356229496,265
149.5411190305619,266
122.02076591303702,267
181.71389877096485,268
142.82023921267387,269
104.7544624842712,270
123.09796178131757,271
175.3270606359481,272
222.46994387127538,273
122.79845278305572,274
164.77019023046438,275
165.2194172355182,276
137.69472194908514,277
630.3527261931483,278
186.74170489614656,279
123.82831226753957,280
69.15841670915832,281
79.73750601329625,282
141.37943142238947,283
100.20877916867869,284
89.73749527274597,285
188.38669860592128,286
122.84782164078416,287
85.625687728894,288
208.930691975264,289
192.04156936608595,290
139.03744419535394,291
99.40607395186845,292
114.93731829701329,293
265.14104721823014,294
186.35549966655708,295
171.41010115298474,296
134.60908067262787,297
139.87719400925852,298
319.6270391318924,299
298.90136281317257,300
118.04472044124887,301
145.70518681390791,302
169.90755104231505,303
43.85920262005138,304
230.02472233542306,305
119.17676980802973,306
190.02315376989182,307
163.05186155720781,308
177.2702108273169,309
95.61153973912091,310
70.17417993764636,311
148.17551563226473,312
241.54946901021816,313
151.0556396120746,314
96.36336800849617,315
776.6853928624475,316
117.19596516453907,317
169.89257976432913,318
179.88844175830843,319
146.06780688422955,320
144.8123875265414,321
123.62420052545721,322
142.59388169643725,323
153.0408386401716,324
120.0911133745684,325
74.22777714491275,326
99.69860596629378,327
168.21692218001607,328
126.57066266901667,329
143.0163738973416,330
131.61578429901272,331
160.26175381673377,332
107.50427757172693,333
296.5602170191549,334
136.7660618870743,335
98.10840143167606,336
112.93628166082529,337
83.83341047638898,338
69.07669197844868,339
226.3141201409874,340
80.55349270190129,341
292.68333213073066,342
120.71949836382555,343
131.8900238932323,344
481.30344469410676,345
428.36456040967005,346
165.62926968425285,347
160.6719763205142,348
177.44093713559485,349
227.3285383115592,350
269.7901986681653,351
97.11604624313509,352
86.03660644664039,353
138.5016636281499,354
128.05266197733437,355
-45.03062658950516,356
152.6608728221956,357
175.01010986315978,358
150.2681618967509,359
161.21695768690054,360
226.54471612763453,361
179.99521359187756,362
172.2655887543202,363
191.05493761096275,364
237.96326787493348,365
372.6413781409766,366
64.8561900710185,367
190.0496839039025,368
124.60608663567514,369
782.7348611158618,370
208.89706499954198,371
170.88285359724404,372
94.252937074002,373
427.5402635954516,374
107.83071302287165,375
449.4221408162926,376
242.3094009044746,377
255.01942417754307,378
266.21695063614334,379
191.9410046467567,380
227.86475735903392,381
173.41569391539647,382
192.5065719556388,383
173.82061662170773,384
139.87268519994373,385
422.5846383016266,386
161.67251230226822,387
158.30495553787358,388
171.91203080819852,389
63.07622538861947,390
140.87088548744256,391
88.79860909934715,392
56.29170991785471,393
