price,id
51.739414,0
63.191994,1
123.51892,2
127.28234,3
107.30999,4
223.92442,5
213.82018,6
165.7619,7
170.99081,8
93.56856,9
115.446304,10
132.67812,11
97.57526,12
97.33309,13
438.2327,14
80.2785,15
118.00304,16
283.77496,17
91.98415,18
137.36406,19
213.04645,20
159.11774,21
165.3762,22
190.65799,23
136.9602,24
250.65752,25
153.8783,26
65.02771,27
163.66568,28
196.5861,29
193.83696,30
100.58002,31
162.48886,32
195.99513,33
307.4683,34
106.61334,35
179.83554,36
165.72377,37
268.912,38
171.95958,39
72.69903,40
179.0339,41
116.94593,42
379.82874,43
135.37398,44
347.9394,45
163.59367,46
90.00832,47
86.42979,48
205.35504,49
192.46732,50
169.69994,51
107.04624,52
26.777012,53
112.07862,54
150.8624,55
125.31105,56
74.49346,57
99.381355,58
172.28052,59
302.9522,60
323.40433,61
99.25185,62
141.30132,63
194.40794,64
110.75938,65
175.60382,66
119.26796,67
111.72236,68
382.50845,69
142.60953,70
476.3522,71
191.73503,72
112.02183,73
146.39331,74
58.583195,75
204.48634,76
128.71165,77
67.09351,78
81.57017,79
102.00098,80
48.33168,81
121.45051,82
47.81002,83
76.64596,84
114.3685,85
84.84875,86
123.06265,87
187.19963,88
219.68906,89
137.36305,90
126.6043,91
147.59528,92
69.245384,93
106.036736,94
366.7499,95
105.74327,96
102.380066,97
196.15671,98
197.50014,99
243.62125,100
181.10301,101
196.23634,102
286.19336,103
102.36764,104
120.2991,105
-1.5559396,106
176.30379,107
172.18655,108
165.96799,109
146.01945,110
65.901146,111
180.91591,112
149.37283,113
126.65534,114
153.77502,115
188.65662,116
150.07765,117
112.266464,118
91.32705,119
170.79834,120
229.62654,121
58.822487,122
116.14702,123
82.87929,124
184.01451,125
240.27289,126
216.01593,127
119.24909,128
74.26303,129
103.62732,130
145.04355,131
210.29002,132
208.10986,133
57.71629,134
233.2648,135
200.83186,136
79.44907,137
108.02398,138
81.30896,139
364.2329,140
102.520966,141
215.45866,142
182.53062,143
186.14679,144
73.95143,145
99.91106,146
81.89844,147
145.34438,148
162.13066,149
72.11913,150
85.87571,151
175.30666,152
462.3085,153
107.09567,154
184.85573,155
154.21394,156
176.87914,157
88.890175,158
75.879845,159
142.98619,160
517.4288,161
150.57782,162
71.29317,163
213.13884,164
422.2255,165
221.92418,166
200.86038,167
115.44989,168
259.6521,169
199.38771,170
115.73927,171
106.57711,172
210.83356,173
165.2685,174
147.62694,175
146.57156,176
153.63586,177
178.1203,178
147.69106,179
190.26823,180
60.7449,181
119.06775,182
103.03164,183
178.25581,184
272.5802,185
212.24715,186
184.682,187
115.93492,188
234.31448,189
183.10498,190
222.53369,191
229.79462,192
91.87852,193
119.81152,194
137.00587,195
172.21013,196
92.665436,197
398.4739,198
56.038208,199
167.1363,200
492.90958,201
226.16861,202
105.67049,203
152.29198,204
195.55937,205
220.33607,206
115.96442,207
110.452644,208
143.64223,209
146.49771,210
70.86214,211
43.279137,212
227.13564,213
206.1928,214
228.43661,215
51.42757,216
95.07837,217
95.93201,218
142.74857,219
116.90867,220
204.45523,221
149.14755,222
114.45345,223
220.07663,224
93.49091,225
108.08645,226
148.63629,227
163.22833,228
177.44234,229
156.22594,230
266.046,231
247.11327,232
112.43342,233
295.1529,234
93.971954,235
120.95647,236
278.8918,237
142.51947,238
245.05951,239
121.16393,240
176.45126,241
192.5745,242
305.46213,243
70.73073,244
106.14698,245
188.0441,246
282.63467,247
99.26166,248
316.06006,249
68.30389,250
199.61601,251
178.92914,252
116.53366,253
139.97531,254
23.248413,255
173.59395,256
203.55954,257
99.990875,258
133.248,259
199.61038,260
253.39034,261
165.79419,262
183.68164,263
271.13367,264
223.23615,265
211.22,266
127.56078,267
146.856,268
187.55252,269
89.52582,270
112.12256,271
192.50061,272
247.5382,273
104.733864,274
173.50874,275
136.89673,276
134.97783,277
146.54306,278
200.17958,279
124.21199,280
73.81124,281
77.1909,282
116.375084,283
118.83494,284
