price,id
535,0
162,1
570,2
686,3
82,4
1256,5
134,6
781,7
282,8
1159,9
690,10
767,11
503,12
1397,13
442,14
733,15
466,16
329,17
1068,18
985,19
818,20
1479,21
89,22
128,23
238,24
661,25
762,26
55,27
375,28
355,29
298,30
1395,31
1139,32
1226,33
1121,34
128,35
1060,36
365,37
373,38
732,39
567,40
1094,41
310,42
807,43
1030,44
1050,45
208,46
1154,47
646,48
638,49
54,50
706,51
516,52
1032,53
600,54
1247,55
1490,56
1329,57
746,58
111,59
1455,60
954,61
1361,62
1117,63
1208,64
316,65
968,66
710,67
785,68
1292,69
56,70
965,71
93,72
1456,73
851,74
349,75
1083,76
750,77
1065,78
681,79
1122,80
312,81
111,82
874,83
108,84
1497,85
310,86
1410,87
1077,88
1499,89
1488,90
839,91
1016,92
586,93
1264,94
418,95
568,96
600,97
214,98
593,99
311,100
38,101
727,102
705,103
362,104
1187,105
473,106
443,107
1470,108
874,109
884,110
474,111
156,112
1408,113
1315,114
802,115
1176,116
745,117
542,118
260,119
589,120
289,121
807,122
1064,123
618,124
1224,125
961,126
610,127
1396,128
675,129
915,130
1323,131
874,132
49,133
220,134
435,135
155,136
463,137
968,138
1160,139
580,140
1105,141
437,142
945,143
1113,144
389,145
1431,146
1319,147
1117,148
1133,149
608,150
919,151
169,152
1021,153
1331,154
392,155
975,156
1433,157
1327,158
1382,159
775,160
1152,161
109,162
494,163
220,164
797,165
486,166
1061,167
867,168
1012,169
1167,170
238,171
1344,172
844,173
1132,174
1199,175
1085,176
1289,177
1,178
490,179
1426,180
165,181
1372,182
265,183
1064,184
51,185
1060,186
1306,187
816,188
1429,189
1005,190
482,191
33,192
325,193
1293,194
141,195
606,196
293,197
154,198
765,199
879,200
1254,201
779,202
1073,203
436,204
550,205
549,206
84,207
972,208
228,209
1385,210
376,211
349,212
489,213
32,214
726,215
1476,216
166,217
1479,218
40,219
292,220
817,221
1374,222
1413,223
893,224
885,225
1386,226
3,227
212,228
93,229
495,230
1079,231
1342,232
1237,233
107,234
1102,235
1227,236
1063,237
562,238
134,239
420,240
362,241
1018,242
639,243
1328,244
781,245
321,246
500,247
37,248
206,249
983,250
1104,251
288,252
721,253
657,254
143,255
95,256
374,257
831,258
422,259
631,260
1256,261
480,262
940,263
423,264
1119,265
8,266
883,267
249,268
510,269
720,270
1332,271
1480,272
500,273
410,274
279,275
1129,276
621,277
421,278
728,279
773,280
627,281
1195,282
708,283
1039,284
183,285
49,286
336,287
323,288
898,289
355,290
340,291
279,292
1320,293
1361,294
628,295
997,296
1036,297
562,298
974,299
1093,300
1159,301
1004,302
1441,303
946,304
526,305
680,306
299,307
1207,308
1098,309
768,310
815,311
684,312
1223,313
347,314
413,315
426,316
290,317
999,318
250,319
560,320
65,321
627,322
910,323
538,324
979,325
1246,326
640,327
565,328
378,329
827,330
279,331
1316,332
391,333
1467,334
178,335
113,336
536,337
889,338
1079,339
766,340
1233,341
761,342
1040,343
897,344
1408,345
21,346
621,347
622,348
215,349
87,350
226,351
1408,352
84,353
24,354
80,355
1277,356
1482,357
14,358
470,359
1333,360
947,361
967,362
34,363
172,364
845,365
772,366
706,367
1004,368
946,369
614,370
443,371
183,372
212,373
213,374
1451,375
1355,376
1373,377
560,378
575,379
415,380
55,381
220,382
410,383
1438,384
965,385
1376,386
138,387
1033,388
655,389
543,390
1333,391
366,392
1218,393
633,394
1063,395
1441,396
817,397
764,398
921,399
781,400
16,401
69,402
1036,403
266,404
867,405
564,406
1487,407
1201,408
458,409
277,410
302,411
298,412
868,413
1192,414
97,415
269,416
182,417
819,418
1093,419
219,420
794,421
1200,422
1364,423
15,424
772,425
1189,426
903,427
831,428
781,429
74,430
1476,431
173,432
1033,433
848,434
1446,435
1183,436
808,437
606,438
199,439
266,440
496,441
157,442
130,443
1173,444
1492,445
20,446
1306,447
1472,448
1142,449
357,450
1303,451
1222,452
17,453
1343,454
22,455
391,456
1066,457
676,458
1105,459
412,460
346,461
1352,462
1215,463
1099,464
831,465
957,466
755,467
137,468
187,469
962,470
1463,471
1200,472
601,473
529,474
1284,475
1482,476
1167,477
134,478
1244,479
1335,480
126,481
292,482
185,483
1440,484
553,485
1067,486
114,487
803,488
654,489
546,490
962,491
864,492
849,493
153,494
675,495
984,496
956,497
181,498
230,499
745,500
894,501
1401,502
1199,503
1225,504
742,505
1180,506
673,507
304,508
1407,509
1017,510
665,511
420,512
1045,513
1227,514
769,515
1093,516
839,517
443,518
760,519
1012,520
105,521
348,522
417,523
1272,524
1142,525
740,526
556,527
1405,528
1008,529
1048,530
199,531
828,532
404,533
977,534
104,535
156,536
1232,537
677,538
1395,539
1315,540
954,541
470,542
87,543
498,544
1394,545
1062,546
610,547
828,548
1068,549
1255,550
246,551
902,552
1333,553
134,554
536,555
235,556
1141,557
636,558
402,559
1453,560
1101,561
550,562
341,563
541,564
1187,565
1113,566
241,567
34,568
74,569
677,570
113,571
13,572
569,573
711,574
376,575
788,576
23,577
157,578
167,579
324,580
534,581
78,582
80,583
4,584
42,585
289,586
339,587
35,588
402,589
1031,590
549,591
1257,592
649,593
964,594
1347,595
1179,596
353,597
140,598
880,599
1346,600
1206,601
1204,602
76,603
1424,604
1302,605
116,606
1363,607
1119,608
159,609
240,610
405,611
1250,612
88,613
355,614
1345,615
673,616
769,617
656,618
83,619
1425,620
478,621
238,622
270,623
943,624
876,625
292,626
686,627
209,628
1126,629
796,630
727,631
879,632
792,633
894,634
1448,635
1289,636
1196,637
135,638
1212,639
799,640
1352,641
602,642
253,643
351,644
967,645
393,646
1041,647
154,648
289,649
1333,650
372,651
28,652
1158,653
700,654
931,655
1023,656
491,657
1022,658
668,659
1143,660
1292,661
952,662
331,663
978,664
369,665
258,666
1053,667
1356,668
44,669
44,670
840,671
820,672
755,673
1247,674
572,675
113,676
350,677
545,678
986,679
1147,680
447,681
584,682
1442,683
1488,684
496,685
1316,686
1112,687
1303,688
795,689
988,690
384,691
87,692
1137,693
436,694
806,695
316,696
758,697
800,698
929,699
1310,700
547,701
531,702
1022,703
370,704
644,705
669,706
499,707
1231,708
719,709
467,710
697,711
23,712
227,713
1109,714
1159,715
1242,716
315,717
500,718
1286,719
846,720
905,721
1174,722
411,723
1125,724
1147,725
221,726
86,727
1209,728
194,729
533,730
1461,731
1423,732
409,733
735,734
582,735
1217,736
1056,737
207,738
97,739
77,740
1011,741
803,742
1344,743
1020,744
562,745
1003,746
1401,747
904,748
